bytes,time,node
291.984,46.25,node 4
1549.7120000000064,46.5,node 0
1605.2000000000066,46.5,node 1
1711.2160000000072,46.5,node 2
1068.816000000004,46.5,node 3
301.232,46.5,node 4
1558.9600000000064,46.75,node 0
1605.2000000000066,46.75,node 1
1720.4640000000072,46.75,node 2
1078.064000000004,46.75,node 3
305.85600000000005,46.75,node 4
1558.9600000000064,47.0,node 0
1605.2000000000066,47.0,node 1
1725.0880000000072,47.0,node 2
1078.064000000004,47.0,node 3
333.6000000000002,47.0,node 4
1558.9600000000064,47.25,node 0
1605.2000000000066,47.25,node 1
1734.3360000000073,47.25,node 2
1078.064000000004,47.25,node 3
356.7200000000003,47.25,node 4
1558.9600000000064,47.5,node 0
1605.2000000000066,47.5,node 1
1734.3360000000073,47.5,node 2
1078.064000000004,47.5,node 3
370.5920000000004,47.5,node 4
1558.9600000000064,47.75,node 0
1619.0720000000067,47.75,node 1
1734.3360000000073,47.75,node 2
1078.064000000004,47.75,node 3
370.5920000000004,47.75,node 4
1582.0800000000065,48.0,node 0
1637.5680000000068,48.0,node 1
1748.2080000000074,48.0,node 2
1091.936000000004,48.0,node 3
375.2160000000004,48.0,node 4
1609.8240000000067,48.25,node 0
1651.4400000000069,48.25,node 1
1766.7040000000075,48.25,node 2
1101.184000000004,48.25,node 3
375.2160000000004,48.25,node 4
1614.4480000000067,48.5,node 0
1660.688000000007,48.5,node 1
1799.0720000000076,48.5,node 2
1105.808000000004,48.5,node 3
375.2160000000004,48.5,node 4
1632.9440000000068,48.75,node 0
1660.688000000007,48.75,node 1
1849.9360000000079,48.75,node 2
1105.808000000004,48.75,node 3
375.2160000000004,48.75,node 4
1665.312000000007,49.0,node 0
1660.688000000007,49.0,node 1
1886.928000000008,49.0,node 2
1105.808000000004,49.0,node 3
375.2160000000004,49.0,node 4
1669.936000000007,49.25,node 0
1660.688000000007,49.25,node 1
1919.2960000000082,49.25,node 2
1105.808000000004,49.25,node 3
389.0880000000005,49.25,node 4
