bytes,time,node
59497,66.25,all nodes
6719,66.25,node 4
59497,66.25,all nodes
26029,66.5,node 0
59746,66.5,all nodes
9359,66.5,node 1
59746,66.5,all nodes
9013,66.5,node 2
59746,66.5,all nodes
8587,66.5,node 3
59746,66.5,all nodes
6756,66.5,node 4
59746,66.5,all nodes
26061,66.75,node 0
59991,66.75,all nodes
9410,66.75,node 1
59991,66.75,all nodes
9133,66.75,node 2
59991,66.75,all nodes
8601,66.75,node 3
59991,66.75,all nodes
6784,66.75,node 4
59991,66.75,all nodes
26135,67.0,node 0
60236,67.0,all nodes
9438,67.0,node 1
60236,67.0,all nodes
9184,67.0,node 2
60236,67.0,all nodes
8666,67.0,node 3
60236,67.0,all nodes
6812,67.0,node 4
60236,67.0,all nodes
26158,67.25,node 0
60482,67.25,all nodes
9484,67.25,node 1
60482,67.25,all nodes
9304,67.25,node 2
60482,67.25,all nodes
8680,67.25,node 3
60482,67.25,all nodes
6853,67.25,node 4
60482,67.25,all nodes
26251,67.5,node 0
60727,67.5,all nodes
9512,67.5,node 1
60727,67.5,all nodes
9350,67.5,node 2
60727,67.5,all nodes
8744,67.5,node 3
60727,67.5,all nodes
6867,67.5,node 4
60727,67.5,all nodes
26260,67.75,node 0
60972,67.75,all nodes
9558,67.75,node 1
60972,67.75,all nodes
9470,67.75,node 2
60972,67.75,all nodes
8758,67.75,node 3
60972,67.75,all nodes
6923,67.75,node 4
60972,67.75,all nodes
26367,68.0,node 0
61217,68.0,all nodes
9586,68.0,node 1
61217,68.0,all nodes
9498,68.0,node 2
61217,68.0,all nodes
8828,68.0,node 3
61217,68.0,all nodes
6937,68.0,node 4
61217,68.0,all nodes
26394,68.25,node 0
61461,68.25,all nodes
9641,68.25,node 1
61461,68.25,all nodes
9581,68.25,node 2
61461,68.25,all nodes
8842,68.25,node 3
61461,68.25,all nodes
7001,68.25,node 4
61461,68.25,all nodes
26491,68.5,node 0
61708,68.5,all nodes
9669,68.5,node 1
61708,68.5,all nodes
9582,68.5,node 2
61708,68.5,all nodes
8906,68.5,node 3
61708,68.5,all nodes
7057,68.5,node 4
61708,68.5,all nodes
26561,68.75,node 0
61950,68.75,all nodes
9724,68.75,node 1
61950,68.75,all nodes
9585,68.75,node 2
61950,68.75,all nodes
8994,68.75,node 3
61950,68.75,all nodes
7084,68.75,node 4
61950,68.75,all nodes
26635,69.0,node 0
62200,69.0,all nodes
9812,69.0,node 1
62200,69.0,all nodes
9585,69.0,node 2
62200,69.0,all nodes
9013,69.0,node 3
62200,69.0,all nodes
7154,69.0,node 4
62200,69.0,all nodes
26695,69.25,node 0
62445,69.25,all nodes
9840,69.25,node 1
62445,69.25,all nodes
9585,69.25,node 2
62445,69.25,all nodes
9087,69.25,node 3
62445,69.25,all nodes
7237,69.25,node 4
62445,69.25,all nodes
26698,69.5,node 0
62689,69.5,all nodes
9923,69.5,node 1
62689,69.5,all nodes
9585,69.5,node 2
62689,69.5,all nodes
9170,69.5,node 3
62689,69.5,all nodes
7311,69.5,node 4
62689,69.5,all nodes
